Country,Year,code,Code,GROWTH,TEA,FDI,RGDPPC,LOGRGDPPC,INITIAL,CREDIT,RD,POPULATION,PATENTS,LOGPATENTS,PATENT,LOGPATENT,GCF,UNEMPLOYMENT,TRADE,URBAN,POLSTAB,MOBILE,BROADBAND,TELEPHONE,GOVT,EDUC,INFLATION,RGDPPC2001
Argentina,2012,54,ARG,-2.14528445,18.88,2.8066719,29129.16902,10.27949532,9.959530248,15.21281502,0.634909987,41733271,735,6.599870499,17611.84739,9.776327102,16.50198653,7.217,30.52654237,91.121,0.103040546,153.3349717,12.27244996,22.53898916,36.821423,10.78507,,21152.85678
Argentina,2013,54,ARG,1.265685175,15.93,1.779205536,29497.85259,10.29207275,9.959530248,15.72909201,0.618489981,42202935,643,6.466144724,15235.90717,9.631410235,17.3057789,7.1,29.333929,91.249,0.065314263,158.9154655,14.74705183,22.79424055,37.602932,10.8946,,21152.85678
Argentina,2014,54,ARG,-3.57858051,14.41,0.96240665,28442.24819,10.25563093,9.959530248,13.82376925,0.593959987,42669500,509,6.232448017,11928.89535,9.386718916,17.26288101,7.268,28.40679365,91.377,-0.005121871,142.9902363,15.22382257,22.93679389,38.852932,10.90851,,21152.85678
Argentina,2015,54,ARG,1.629664279,17.74,1.977134618,28905.76135,10.27179621,9.959530248,14.41423304,0.622619987,43131966,546,6.302618976,12658.82478,9.446109862,17.07070488,7.58,22.48622609,91.503,0.008764135,142.9639551,15.84905726,23.28665849,41.36633,10.91755,,21152.85678
Argentina,2016,54,ARG,-3.110063898,14.51,0.584748941,28006.7737,10.24020168,9.959530248,13.66763343,0.558149993,43590368,884,6.784457063,20279.7095,9.917376133,17.66322786,8.083,26.09388785,91.627,0.197749898,145.9179567,16.60628602,23.27744092,41.522022,10.92819,,21152.85678
Argentina,2017,54,ARG,1.757648183,5.97,1.789365041,28499.03425,10.25762548,9.959530248,15.95849734,0.556309998,44044811,393,5.973809612,8922.730989,9.096357343,18.21256717,8.347,25.28960114,91.749,0.162541434,140.5014607,17.80239782,22.1188354,41.121452,,,21152.85678
Argentina,2018,54,ARG,-3.601609757,9.11,2.232531577,27472.61025,10.2209448,9.959530248,,0.488299996,44494502,425,6.052089169,9551.741921,9.164478817,16.61388502,9.221,30.76253595,91.87,0.006809914,131.9371685,19.07896627,21.98429058,38.949207,11.1047,,21152.85678
Argentina,2019,,,,,,26656.79392,10.19079933,,,,,,,,,,,,,,,,,,,,
Argentina,2020,,,,,,23785.78438,10.07684339,,,,,,,,,,,,,,,,,,,,
Argentina,2021,,,,,,26086.80236,10.16918481,,,,,,,,,,,,,,,,,,,,
Argentina,2022,,,,,,27127.4391,10.20830101,,,,,,,,,,,,,,,,,,,,
Argentina,2023,,,,,,26466.54656,10.18363682,,,,,,,,,,,,,,,,,,,,
Armenia,2000,,,,,,4665.156123,8.44787658,,,,,,,,,,,,,,,,,,,,
Armenia,2001,,,,,,5170.764632,8.550775854,,,,,,,,,,,,,,,,,,,,
Armenia,2002,,,,,,5906.269336,8.683769665,,,,,,,,,,,,,,,,,,,,
Armenia,2003,,,,,,6778.851898,8.82156303,,,,,,,,,,,,,,,,,,,,
Armenia,2004,,,,,,7535.483584,8.927378287,,,,,,,,,,,,,,,,,,,,
Armenia,2005,,,,,,8635.020344,9.063581347,,,,,,,,,,,,,,,,,,,,
Armenia,2006,,,,,,9841.892982,9.194403348,,,,,,,,,,,,,,,,,,,,
Armenia,2007,,,,,,11272.52042,9.330123222,,,,,,,,,,,,,,,,,,,,
Armenia,2008,,,,,,12135.03226,9.403851777,,,,,,,,,,,,,,,,,,,,
Armenia,2009,,,,,,10491.24607,9.258296481,,,,,,,,,,,,,,,,,,,,
Armenia,2010,,,,,,10787.56941,9.28614977,,,,,,,,,,,,,,,,,,,,
Armenia,2011,,,,,,11361.36221,9.337973598,,,,,,,,,,,,,,,,,,,,
Armenia,2012,,,,,,12240.20571,9.412481362,,,,,,,,,,,,,,,,,,,,
Armenia,2013,,,,,,12700.94292,9.449431515,,,,,,,,,,,,,,,,,,,,
Armenia,2014,,,,,,13210.33277,9.488754588,,,,,,,,,,,,,,,,,,,,
Armenia,2015,,,,,,13686.74613,9.524183208,,,,,,,,,,,,,,,,,,,,
Armenia,2016,,,,,,13775.18111,9.530623782,,,,,,,,,,,,,,,,,,,,
Armenia,2017,,,,,,14880.55634,9.607810696,,,,,,,,,,,,,,,,,,,,
Armenia,2018,,,,,,15739.1469,9.663906321,,,,,,,,,,,,,,,,,,,,
Armenia,2019,374,,8.2086495,20.97,0.736361517,17031.11831,9.742797439,8.550775854,60.15523792,0.178540006,2820602,112,4.718498871,39707.83542,10.58930381,17.40852941,12.2,96.11415413,63.219,-0.420044243,128.2969735,13.67452764,16.00973835,,,1.443446608,5170.764632
Armenia,2020,,,,,,15889.34374,9.673403958,,,,,,,,,,,,,,,,,,,,
Armenia,2021,,,,,,16899.07092,9.735013924,,,,,,,,,,,,,,,,,,,,
Armenia,2022,,,,,,19100.24563,9.857456474,,,,,,,,,,,,,,,,,,,,
Armenia,2023,,,,,,20780.644,9.941777256,,,,,,,,,,,,,,,,,,,,
Aruba,2000,,,,,,39934.24386,10.59498948,,,,,,,,,,,,,,,,,,,,
Aruba,2001,,,,,,40874.88563,10.61827111,,,,,,,,,,,,,,,,,,,,
Aruba,2002,,,,,,40007.79002,10.59682946,,,,,,,,,,,,,,,,,,,,
Aruba,2003,,,,,,40050.61655,10.59789935,,,,,,,,,,,,,,,,,,,,
Aruba,2004,,,,,,42586.36728,10.65928946,,,,,,,,,,,,,,,,,,,,
Aruba,2005,,,,,,41999.79252,10.64541996,,,,,,,,,,,,,,,,,,,,
Aruba,2006,,,,,,41974.40628,10.64481534,,,,,,,,,,,,,,,,,,,,
Aruba,2007,,,,,,42743.22647,10.66296602,,,,,,,,,,,,,,,,,,,,
Aruba,2008,,,,,,42990.87354,10.66874313,,,,,,,,,,,,,,,,,,,,
Aruba,2009,,,,,,37505.12184,10.53223279,,,,,,,,,,,,,,,,,,,,
Aruba,2010,,,,,,36069.47673,10.49320227,,,,,,,,,,,,,,,,,,,,
Aruba,2011,,,,,,36936.14636,10.51694593,,,,,,,,,,,,,,,,,,,,
Aruba,2012,,,,,,36256.75835,10.49838108,,,,,,,,,,,,,,,,,,,,
Aruba,2013,,,,,,38300.54122,10.55321931,,,,,,,,,,,,,,,,,,,,
Aruba,2014,,,,,,37433.08409,10.53031019,,,,,,,,,,,,,,,,,,,,
Aruba,2015,,,,,,36963.07855,10.51767482,,,,,,,,,,,,,,,,,,,,
Aruba,2016,,,,,,37377.50229,10.52882426,,,,,,,,,,,,,,,,,,,,
Aruba,2017,,,,,,39797.66141,10.59156343,,,,,,,,,,,,,,,,,,,,
Aruba,2018,,,,,,40544.4253,10.61015357,,,,,,,,,,,,,,,,,,,,
Aruba,2019,,,,,,39432.12893,10.58233622,,,,,,,,,,,,,,,,,,,,
Aruba,2020,,,,,,29935.07028,10.30678599,,,,,,,,,,,,,,,,,,,,
Aruba,2021,,,,,,38226.14616,10.55127501,,,,,,,,,,,,,,,,,,,,
Aruba,2022,,,,,,42260.45184,10.65160698,,,,,,,,,,,,,,,,,,,,
Aruba,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2000,,,,,,44449.85278,10.70211693,,,,,,,,,,,,,,,,,,,,
Australia,2001,61,AUS,0.723531157,14.68,2.823052147,44771.46131,10.70932619,10.70932619,88.35907871,,19274701,2187,7.690286021,113464.7951,11.63924789,23.39306363,6.747,44.2187045,84.1,,57.83415055,0.637983623,52.26478211,35.122288,,4.407135362,44771.46131
Australia,2002,61,AUS,2.80352716,8.66,3.703067305,46026.64139,10.73697567,10.70932619,91.21770335,1.747490048,19495210,2364,7.768110379,121260.5558,11.70569686,24.40742631,6.375,41.4490922,84.222,1.18941462,65.05494704,1.325231399,53.39948297,34.46218,,2.981574539,44771.46131
Australia,2003,61,AUS,1.911738676,11.62,1.920995362,46906.55049,10.75591261,10.70932619,99.13471053,,19720737,2418,7.790696031,122612.0505,11.71678059,25.93698481,5.933,40.20156691,84.343,0.878117204,72.83111188,2.623483559,53.09914478,34.653545,,2.732595966,44771.46131
Australia,2004,61,AUS,3.115893443,13.38,6.980716853,48368.10863,10.78659596,10.70932619,102.6115458,1.849020004,19932722,2559,7.847371836,128381.8638,11.76276441,27.06364738,5.399,37.00961359,84.463,0.935463548,82.70993065,5.079032149,52.04502311,34.699104,11.51241,2.343255225,44771.46131
Australia,2005,61,AUS,1.906065238,10.47,-3.606927925,49290.03633,10.80547724,10.70932619,108.4330782,,20176844,2555,7.845807503,126630.3095,11.74902717,27.45682604,5.036,39.16074697,84.582,0.891707659,91.31591136,9.994184436,50.16921949,33.93446,11.54752,2.691831683,44771.46131
Australia,2006,61,AUS,1.377980034,11.89,4.082092962,49969.24319,10.81916296,10.70932619,113.6015097,2.180109978,20450966,2837,7.950502435,138722.0535,11.8402276,27.5048145,4.785,41.55944717,84.7,0.9344666,96.54551735,19.05503632,48.56591308,33.74199,11.64461,3.555287737,44771.46131
Australia,2007,,,,,,50917.01402,10.83795241,,,,,,,,,,,,,,,,,,,,
Australia,2008,,,,,,51696.61046,10.8531475,,,,,,,,,,,,,,,,,,,,
Australia,2009,,,,,,51600.57204,10.85128804,,,,,,,,,,,,,,,,,,,,
Australia,2010,61,AUS,0.648500068,7.8,3.094699448,51935.20178,10.8577521,10.70932619,125.1906697,2.37074995,22031750,2409,7.786967003,109342.1993,11.60223769,26.7798289,5.214,40.51063301,85.182,0.888859868,102.1836974,25.02365212,48.25341266,37.1573,12.03444,2.918340027,44771.46131
Australia,2011,61,AUS,0.995812002,10.5,4.688511084,52452.37876,10.86766097,10.70932619,122.1598742,2.234839916,22340024,2383,7.776115477,106669.5363,11.57749089,26.45915028,5.083,41.83735112,85.3,0.935710073,106.4049909,24.83334775,47.29160407,36.31887,12.11584,3.303850156,44771.46131
Australia,2012,,,,,,53564.33041,10.88863865,,,,,,,,,,,,,,,,,,,,
Australia,2013,,,,,,54022.46688,10.89715529,,,,,,,,,,,,,,,,,,,,
Australia,2014,61,AUS,1.088300782,13.14,4.303732518,54610.39381,10.90797951,10.70932619,128.4132289,,23475686,1988,7.594884387,84683.36133,11.34667442,26.71703043,6.078,42.4430282,85.602,1.032191992,106.7765212,27.84881655,39.15707223,36.755733,12.167,2.487922705,44771.46131
Australia,2015,61,AUS,0.741438844,12.79,3.468995847,55015.29648,10.91536654,10.70932619,136.3063051,1.920709968,23815995,2291,7.736743682,96195.85493,11.47414155,26.25809902,6.055,41.59428041,85.701,0.873180687,108.1853261,28.66470341,35.68394536,37.28706,12.24564,1.508366722,44771.46131
Australia,2016,61,AUS,1.186265851,14.56,3.558372439,55667.92415,10.92715939,10.70932619,142.5758134,,24190907,2620,7.870929597,108305.1578,11.59270806,25.3950725,5.711,40.79464187,85.8,1.033424497,109.7343698,30.47648836,35.04754832,37.26711,12.35211,1.276990945,44771.46131
Australia,2017,61,AUS,0.647495219,12.21,3.632528607,56028.3713,10.93361347,10.70932619,140.531327,1.879770041,24592588,2503,7.825245291,101778.6335,11.53055547,24.09993759,5.592,41.94220912,85.904,0.876146674,108.4165835,32.21591053,34.40376206,36.762573,12.32017,1.948647409,44771.46131
Australia,2018,,,,,,56800.63575,10.9473028,,,,,,,,,,,,,,,,,,,,
Australia,2019,61,AUS,0.682490945,10.52,2.77808319,57188.29495,10.95410452,10.70932619,136.0245189,1.828920007,25334826,2637,7.877397186,104085.9724,11.55297249,23.26103745,5.159,45.74896336,86.124,0.917313099,110.29622,34.71444171,24.45067805,38.93692,12.56471,1.610767873,44771.46131
Australia,2020,,,,,,56298.19557,10.93841776,,,,,,,,,,,,,,,,,,,,
Australia,2021,,,,,,57406.17876,10.95790722,,,,,,,,,,,,,,,,,,,,
Australia,2022,,,,,,59099.84794,10.98698363,,,,,,,,,,,,,,,,,,,,
Australia,2023,,,,,,59456.38842,10.99299836,,,,,,,,,,,,,,,,,,,,
Austria,2000,,,,,,54762.57962,10.91076239,,,,,,,,,,,,,,,,,,,,
Austria,2001,,,,,,55244.63221,10.91952646,,,,,,,,,,,,,,,,,,,,
Austria,2002,,,,,,55881.42401,10.9309873,,,,,,,,,,,,,,,,,,,,
Austria,2003,,,,,,56133.41935,10.93548662,,,,,,,,,,,,,,,,,,,,
Austria,2004,,,,,,57312.05903,10.95626633,,,,,,,,,,,,,,,,,,,,
Austria,2005,43,AUT,1.549877317,5.28,25.65582783,58200.32563,10.97164623,10.91952646,94.32410576,2.373239994,8227829,2270,7.72753511,275892.9482,12.5277682,23.82524564,5.682,94.03380568,58.813,1.103950024,105.3234981,14.27002733,45.44772758,49.9852,11.55885,2.299137856,55244.63221
Austria,2006,,,,,,59913.40441,11.00065554,,,,,,,,,,,,,,,,,,,,
Austria,2007,43,AUT,3.391730827,2.44,17.69484601,61945.50582,11.03401034,10.91952646,92.91988389,2.41843009,8295487,2385,7.776954403,287505.7245,12.56899805,24.5843049,4.909,100.7332541,58.249,1.284419298,119.4976758,19.55460352,41.07431207,48.6025,11.53126,2.168555288,55244.63221
Austria,2008,,,,,,62653.73319,11.04537855,,,,,,,,,,,,,,,,,,,,
Austria,2009,,,,,,60137.34622,11.00438633,,,,,,,,,,,,,,,,,,,,
Austria,2010,,,,,,61095.07984,11.02018662,,,,,,,,,,,,,,,,,,,,
Austria,2011,,,,,,62669.163,11.04562479,,,,,,,,,,,,,,,,,,,,
Austria,2012,43,AUT,0.222450577,9.58,1.274693933,62808.57091,11.04784682,10.91952646,94.22379903,2.914720058,8429991,2258,7.722234745,267853.1923,12.49819432,23.97710689,4.909,105.1521774,57.147,1.340566874,161.1931998,25.27036755,40.09663051,51.213223,11.75163,2.485675622,55244.63221
Austria,2013,,,,,,62455.39898,11.04220796,,,,,,,,,,,,,,,,,,,,
Austria,2014,43,AUT,-0.122370667,8.71,0.386858115,62378.97189,11.04098351,10.91952646,87.55558785,3.084290028,8546356,2092,7.645875825,244782.6887,12.40812611,23.53154279,5.674,103.5035353,57.526,1.270700455,151.5621925,27.60334404,41.17567077,52.32171,12.0145,1.60581183,55244.63221
Austria,2015,,,,,,62309.39427,11.03986748,,,,,,,,,,,,,,,,,,,,
Austria,2016,43,AUT,0.89246914,9.63,-7.310916958,62865.48638,11.04875259,10.91952646,83.13573566,3.116549969,8736668,2078,7.639161172,237848.1133,12.37938757,24.25632596,6.064,100.9820783,57.905,0.892175972,126.8182509,28.88231849,40.83105715,50.071316,12.11466,0.891591753,55244.63221
Austria,2017,,,,,,63840.35662,11.06414082,,,,,,,,,,,,,,,,,,,,
Austria,2018,43,AUT,1.92771306,10.9,-6.287101585,65071.01552,11.0832345,10.91952646,84.41367028,3.091820002,8840521,2039,7.620214771,230642.5153,12.34862424,25.72643543,4.933,107.9236395,58.297,0.884671748,124.2461975,28.51871023,42.25259804,48.757645,,1.998379814,55244.63221
Austria,2019,,,,,,65721.99048,11.09318886,,,,,,,,,,,,,,,,,,,,
Austria,2020,43,AUT,-7.019825952,6.2,-2.857821991,61108.42114,11.02040496,10.91952646,92.91223998,3.201489925,8916864,2124,7.661056382,238200.3359,12.38086735,25.62731095,5.201,99.70829518,58.748,0.887528837,120.3155961,29.25533497,42.51032553,56.782906,,1.381910634,55244.63221
Austria,2021,,,,,,63421.20359,11.05755353,,,,,,,,,,,,,,,,,,,,
Austria,2022,43,AUT,3.808956062,6.79,2.147698685,65836.88937,11.09493559,10.91952646,89.61117902,,9041851,,,,,27.54897369,4.992,123.6854387,59.256,0.637995362,123.4348071,29.32158056,39.64669851,52.79795,,8.546869932,55244.63221
Austria,2023,,,,,,64643.97218,11.07665014,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2000,,,,,,5571.309502,8.625385404,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2001,,,,,,6075.614524,8.712038419,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2002,,,,,,6599.657606,8.794773049,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2003,,,,,,7218.471886,8.884398559,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2004,,,,,,7817.716107,8.964147733,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2005,,,,,,9901.92663,9.200484626,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2006,,,,,,13172.58129,9.485892773,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2007,,,,,,16280.08351,9.697697769,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2008,,,,,,17656.96345,9.778885514,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2009,,,,,,18901.88576,9.847016972,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2010,,,,,,19621.38435,9.884375289,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2011,,,,,,19386.7434,9.872344782,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2012,,,,,,19545.07186,9.880478455,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2013,,,,,,20414.83148,9.924016949,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2014,,,,,,20716.14152,9.938668459,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2015,,,,,,20694.77876,9.937636714,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2016,,,,,,19830.32232,9.894967476,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2017,,,,,,19675.95989,9.887152859,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2018,,,,,,19798.83354,9.893378303,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2019,,,,,,20122.71285,9.909604449,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2020,,,,,,19126.0949,9.858808907,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2021,,,,,,20111.3757,9.909040889,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2022,,,,,,21051.26876,9.954716111,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2023,,,,,,21349.35047,9.968776595,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2000,,,,,,34461.63913,10.44760208,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2001,,,,,,34871.76925,10.45943288,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2002,,,,,,35345.79686,10.47293476,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2003,,,,,,34435.9841,10.44685735,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2004,,,,,,34274.1616,10.44214704,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2005,,,,,,34957.72433,10.46189473,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2006,,,,,,35343.59791,10.47287255,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2007,,,,,,35353.26954,10.47314616,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2008,,,,,,34043.59224,10.43539711,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2009,,,,,,32155.73783,10.37834618,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2010,,,,,,32194.34441,10.37954608,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2011,,,,,,31990.82833,10.37320453,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2012,,,,,,32595.33963,10.3919246,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2013,,,,,,31367.37578,10.35352364,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2014,,,,,,31661.03046,10.36284188,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2015,,,,,,31686.2415,10.36363784,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2016,,,,,,31121.58511,10.34565691,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2017,,,,,,31748.77622,10.36560946,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2018,,,,,,32349.75733,10.3843618,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2019,,,,,,31701.5795,10.36412179,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2020,,,,,,24792.70652,10.1183048,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2021,,,,,,28510.90949,10.25804208,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2022,,,,,,31424.87145,10.35535494,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",2023,,,,,,32047.90427,10.37498707,,,,,,,,,,,,,,,,,,,,
Bahrain,2000,,,,,,50458.11223,10.82889881,,,,,,,,,,,,,,,,,,,,
Bahrain,2001,,,,,,50382.56578,10.82740048,,,,,,,,,,,,,,,,,,,,
Bahrain,2002,,,,,,50812.51906,10.83589804,,,,,,,,,,,,,,,,,,,,
Bahrain,2003,,,,,,51934.58314,10.85774019,,,,,,,,,,,,,,,,,,,,
Bahrain,2004,,,,,,51880.66674,10.85670149,,,,,,,,,,,,,,,,,,,,
Bahrain,2005,,,,,,51187.30778,10.84324689,,,,,,,,,,,,,,,,,,,,
Bahrain,2006,,,,,,50621.50733,10.83213181,,,,,,,,,,,,,,,,,,,,
Bahrain,2007,,,,,,51155.76698,10.84263051,,,,,,,,,,,,,,,,,,,,
Bahrain,2008,,,,,,50933.25448,10.83827132,,,,,,,,,,,,,,,,,,,,
Bahrain,2009,,,,,,49166.66793,10.80297119,,,,,,,,,,,,,,,,,,,,
Bahrain,2010,,,,,,49852.48923,10.81682371,,,,,,,,,,,,,,,,,,,,
Bahrain,2011,,,,,,50907.09157,10.83775752,,,,,,,,,,,,,,,,,,,,
Bahrain,2012,,,,,,52250.50497,10.86380483,,,,,,,,,,,,,,,,,,,,
Bahrain,2013,,,,,,53477.13567,10.88700947,,,,,,,,,,,,,,,,,,,,
Bahrain,2014,,,,,,53698.4744,10.89113987,,,,,,,,,,,,,,,,,,,,
Bahrain,2015,,,,,,53167.47419,10.8812021,,,,,,,,,,,,,,,,,,,,
Bahrain,2016,,,,,,53159.75092,10.88105683,,,,,,,,,,,,,,,,,,,,
Bahrain,2017,,,,,,53399.09323,10.88554904,,,,,,,,,,,,,,,,,,,,
Bahrain,2018,,,,,,53501.32987,10.88746179,,,,,,,,,,,,,,,,,,,,
Bahrain,2019,,,,,,54410.16987,10.90430636,,,,,,,,,,,,,,,,,,,,
Bahrain,2020,,,,,,52470.12162,10.86799917,,,,,,,,,,,,,,,,,,,,
Bahrain,2021,,,,,,54351.83608,10.90323367,,,,,,,,,,,,,,,,,,,,
Bahrain,2022,,,,,,56663.18121,10.94487992,,,,,,,,,,,,,,,,,,,,
Bahrain,2023,,,,,,57550.29321,10.96041451,,,,,,,,,,,,,,,,,,,,
Bangladesh,2000,,,,,,2825.300472,7.94637,,,,,,,,,,,,,,,,,,,,
Bangladesh,2001,,,,,,2912.897125,7.976903441,,,,,,,,,,,,,,,,,,,,
Bangladesh,2002,,,,,,2968.873961,7.995938022,,,,,,,,,,,,,,,,,,,,
Bangladesh,2003,,,,,,3055.747207,8.024779427,,,,,,,,,,,,,,,,,,,,
Bangladesh,2004,,,,,,3162.873858,8.059236342,,,,,,,,,,,,,,,,,,,,
Bangladesh,2005,,,,,,3318.834163,8.107368845,,,,,,,,,,,,,,,,,,,,
Bangladesh,2006,,,,,,3497.663923,8.159850574,,,,,,,,,,,,,,,,,,,,
Bangladesh,2007,,,,,,3705.396533,8.217545558,,,,,,,,,,,,,,,,,,,,
Bangladesh,2008,,,,,,3893.509519,8.26706622,,,,,,,,,,,,,,,,,,,,
Bangladesh,2009,,,,,,4054.104554,8.307485117,,,,,,,,,,,,,,,,,,,,
Bangladesh,2010,,,,,,4231.410195,8.350290596,,,,,,,,,,,,,,,,,,,,
Bangladesh,2011,880,BGD,5.174520877,12.77,0.983399359,4450.365399,8.400741484,7.976903441,42.47024116,,150211005,37,3.610917913,246.3201681,5.506632186,27.42097337,3.73,47.42084984,31.225,-1.404736876,56.1667898,0.311894589,0.650884397,11.534214,5.19887,11.39516516,2912.897125
Bangladesh,2012,,,,,,4682.006522,8.451482041,,,,,,,,,,,,,,,,,,,,
Bangladesh,2013,,,,,,4901.064588,8.497207723,,,,,,,,,,,,,,,,,,,,
Bangladesh,2014,,,,,,5133.756314,8.543592895,,,,,,,,,,,,,,,,,,,,
Bangladesh,2015,,,,,,5405.386482,8.595151232,,,,,,,,,,,,,,,,,,,,
Bangladesh,2016,,,,,,5719.072433,8.651561909,,,,,,,,,,,,,,,,,,,,
Bangladesh,2017,,,,,,6020.264815,8.702886527,,,,,,,,,,,,,,,,,,,,
Bangladesh,2018,,,,,,6386.31123,8.761912108,,,,,,,,,,,,,,,,,,,,
Bangladesh,2019,,,,,,6813.406186,8.826647448,,,,,,,,,,,,,,,,,,,,
Bangladesh,2020,,,,,,6968.145542,8.849104406,,,,,,,,,,,,,,,,,,,,
Bangladesh,2021,,,,,,7366.489971,8.904696613,,,,,,,,,,,,,,,,,,,,
Bangladesh,2022,,,,,,7805.153019,8.962539438,,,,,,,,,,,,,,,,,,,,
Bangladesh,2023,,,,,,8171.517091,9.008409861,,,,,,,,,,,,,,,,,,,,
Barbados,2000,,,,,,16464.79373,9.708979667,,,,,,,,,,,,,,,,,,,,
Barbados,2001,,,,,,16031.71062,9.682323954,,,,,,,,,,,,,,,,,,,,
Barbados,2002,,,,,,16092.57418,9.686113214,,,,,,,,,,,,,,,,,,,,
Barbados,2003,,,,,,16378.4923,9.703724308,,,,,,,,,,,,,,,,,,,,
Barbados,2004,,,,,,16547.45982,9.713987884,,,,,,,,,,,,,,,,,,,,
Barbados,2005,,,,,,17139.94024,9.749166706,,,,,,,,,,,,,,,,,,,,
Barbados,2006,,,,,,18116.69495,9.804589165,,,,,,,,,,,,,,,,,,,,
Barbados,2007,,,,,,18423.95028,9.821406743,,,,,,,,,,,,,,,,,,,,
Barbados,2008,,,,,,18459.66437,9.823343326,,,,,,,,,,,,,,,,,,,,
Barbados,2009,,,,,,17459.46218,9.767637026,,,,,,,,,,,,,,,,,,,,
Barbados,2010,,,,,,17015.0873,9.741855718,,,,,,,,,,,,,,,,,,,,
Barbados,2011,246,BRB,-1.027370737,8,9.856694093,16836.16613,9.731284597,9.682323954,,,275486,,,,,17.03830381,11.19,86.50585269,31.7,1.246130109,126.2920802,22.73581961,51.06175994,31.586735,,9.432202402,16031.71062
Barbados,2012,246,BRB,-0.562380295,17.12,11.42291477,16750.99297,9.726212817,9.682323954,85.49881521,,276197,,,,,16.13616287,11.59,86.98835716,31.553,1.185965657,126.4657963,24.21596101,51.90406882,34.555626,,4.533347539,16031.71062
Barbados,2013,246,BRB,-1.537346394,21.67,2.217758606,16491.07668,9.710574706,9.682323954,83.18286742,,276865,3,1.098612289,10835.6058,9.290592824,16.4656075,11.55,91.88012058,31.429,1.26692915,111.1400863,24.48774674,53.72112763,35.16959,,1.81410436,16031.71062
Barbados,2014,246,BRB,-0.227439338,12.71,15.99561301,16444.16484,9.707725972,9.682323954,81.80246537,,277493,1,0,3603.694508,8.18971485,16.47965704,12.17,89.46825885,31.328,1.277919888,110.077011,28.01151741,48.92916218,33.084312,,1.769503221,16031.71062
Barbados,2015,246,BRB,2.208565274,21.05,14.53000069,16807.02438,9.729552196,9.682323954,82.65309499,,278083,,,,,16.83883752,9.803,87.08530084,31.249,1.116827726,120.3928324,28.14591327,53.77243485,34.95402,,-1.112789925,16031.71062
Barbados,2016,,,,,,17201.04321,9.752725313,,,,,,,,,,,,,,,,,,,,
Barbados,2017,,,,,,17256.26868,9.755930758,,,,,,,,,,,,,,,,,,,,
Barbados,2018,,,,,,17096.79595,9.746646354,,,,,,,,,,,,,,,,,,,,
Barbados,2019,,,,,,17131.60934,9.748680536,,,,,,,,,,,,,,,,,,,,
Barbados,2020,,,,,,14955.97879,9.612866418,,,,,,,,,,,,,,,,,,,,
Barbados,2021,,,,,,14752.3737,9.599159278,,,,,,,,,,,,,,,,,,,,
